score,s1,s2,name
0.015305042,0.027994096,0.0026159883,S38
0.015305042,0.027994096,0.0026159883,S37
0.1431179,0.18425274,0.10198307,S69
0.00029608607,0.00014305115,0.000449121,S122
0.0024879277,0.0044722557,0.00050359964,S95
0.0024606884,0.0044722557,0.000449121,S114
0.009021014,0.012005448,0.0060365796,S105
0.000823766,0.0012102723,0.00043725967,S134
0.0012114942,0.0012102723,0.0012127161,S96
0.0007840991,0.0003554821,0.0012127161,S84
0.0015804768,0.0025539398,0.0006070137,S133
0.08939332,0.11407459,0.06471205,S12
0.0121486485,0.018742025,0.005555272,S109
0.013370693,0.025738597,0.0010027885,S132
0.020742059,0.02032435,0.021159768,S29
0.05192581,0.053143322,0.050708294,S117
0.2056244,0.40946448,0.0017843246,S99
0.04256603,0.021567822,0.06356424,S106
0.08938503,0.17811579,0.0006542802,S121
0.06486878,0.123348236,0.00638932,S129
0.050827265,0.09327716,0.008377373,S107
0.050827265,0.09327716,0.008377373,S123
0.032380044,0.06223607,0.0025240183,S108
0.08759239,0.1744833,0.00070148706,S118
0.0009535551,0.0017442107,0.0001628995,S126
0.013776422,0.022540092,0.0050127506,S101
0.013776422,0.022540092,0.0050127506,S102
0.017614216,0.03021568,0.0050127506,S138
0.050236136,0.06099236,0.03947991,S130
0.053284913,0.06099236,0.045577466,S79
0.050236136,0.06099236,0.03947991,S72
0.05082974,0.06099236,0.040667117,S93
0.0047416687,0.001132369,0.008350968,S135
0.0062194467,0.004052162,0.008386731,S127
0.004371494,0.001132369,0.007610619,S88
0.004721403,0.00083744526,0.008605361,S13
0.0055971444,0.0026019812,0.008592308,S116
0.0055609047,0.0025469065,0.008574903,S62
0.0055609047,0.0025469065,0.008574903,S128
0.005492121,0.002598524,0.008385718,S111
0.0053491294,0.0027281642,0.007970095,S125
0.023998618,0.02573508,0.022262156,S23
0.0014346838,0.0019168854,0.0009524822,S4
0.008354425,0.016509831,0.00019901991,S91
0.0005900562,0.00040960312,0.00077050924,S51
0.00043553114,0.0004121065,0.00045895576,S103
0.00094106793,0.00026595592,0.00161618,S112
0.0020273328,0.00020885468,0.003845811,S97
0.0020273328,0.00020885468,0.003845811,S44
0.003116399,0.00074613094,0.005486667,S113
0.00021734834,9.715557e-05,0.0003375411,S39
0.0004579723,0.0003657937,0.0005501509,S89
0.0005156994,0.00035583973,0.00067555904,S92
0.0005156994,0.00035583973,0.00067555904,S120
0.0005156994,0.00035583973,0.00067555904,S104
0.0005156994,0.00035583973,0.00067555904,S100
0.0005156994,0.00035583973,0.00067555904,S94
0.0004708767,0.0006224513,0.00031930208,S86
0.0006902218,0.0007312894,0.0006491542,S90
0.00049087405,0.0004273653,0.0005543828,S110
0.00036212802,0.00024449825,0.0004797578,S131
0.0017383993,0.00056797266,0.0029088259,S115
0.0010040104,0.0004040599,0.001603961,S87
0.999999,0.999999,0.999999,S82
0.999999,0.999999,0.999999,S83
0.999999,0.999999,0.999999,S98
0.999999,0.999999,0.999999,S124
0.999999,0.999999,0.999999,S119
0.009691894,0.00057667494,0.018807113,S154
0.009381622,0.00057667494,0.01818657,S2
0.009381622,0.00057667494,0.01818657,S1
0.0093230605,0.00057667494,0.018069446,S14
0.0093230605,0.00057667494,0.018069446,S15
0.0047147274,9.286404e-05,0.009336591,S10
0.0044851005,9.286404e-05,0.008877337,S7
0.0042187274,9.012222e-05,0.0083473325,S16
0.005004257,9.435415e-05,0.00991416,S24
0.0042057633,0.00015497208,0.008256555,S148
0.004727006,0.00015497208,0.00929904,S152
0.016239434,0.0013100505,0.031168818,S144
0.01628846,0.0014081001,0.031168818,S27
0.999999,0.999999,0.999999,S18
0.004468113,0.0004632473,0.008472979,S145
0.009676099,0.010392487,0.008959711,S151
0.009676099,0.010392487,0.008959711,S143
0.016792417,0.01108247,0.022502363,S149
0.0030566156,0.0051080585,0.0010051727,S139
0.02307728,0.000692904,0.045461655,S11
0.023733795,0.00077813864,0.04668945,S137
0.023733795,0.00077813864,0.04668945,S19
0.023131847,0.0008020401,0.045461655,S156
0.023131847,0.0008020401,0.045461655,S26
0.023120552,0.00077944994,0.045461655,S32
0.02305621,0.0006507635,0.045461655,S85
0.023207605,0.0007125139,0.045702696,S20
0.0028080344,0.0046293736,0.0009866953,S9
0.0025689602,0.0048215985,0.00031632185,S36
0.002572596,0.0046443343,0.00050085783,S30
0.0026429594,0.0046293736,0.00065654516,S147
0.0022046566,0.0041456223,0.00026369095,S3
0.0021134615,0.0037616491,0.00046527386,S34
0.0021134615,0.0037616491,0.00046527386,S22
0.0020838976,0.0039041042,0.00026369095,S21
0.002804488,0.004542589,0.0010663867,S5
0.0044222474,0.0056741238,0.003170371,S8
0.0044222474,0.0056741238,0.003170371,S141
0.0027157068,0.004836738,0.00059467554,S25
0.014266998,0.023432791,0.005101204,S33
0.007405132,0.007100463,0.007709801,S6
0.007405132,0.007100463,0.007709801,S17
0.14706314,0.20893162,0.08519465,S136
0.0004850924,0.00051391125,0.00045627356,S140
